"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"1951162E","14:05:46","14:05:46","604","10","","0","0","","0"
"1951933E","13:05:46","13:05:46","604","10","","0","0","","0"
"1952729E","07:35:46","07:35:46","604","10","","0","0","","0"
"27329892U","11:19:21","11:19:21","604","11","","0","0","","0"
"27329900U","16:32:09","16:32:09","604","11","","0","0","","0"
"27329919U","21:14:10","21:14:10","604","11","","0","0","","0"
"27274212U","04:47:33","04:47:33","604","10","","0","0","","0"
"27274213U","05:54:33","05:54:33","604","10","","0","0","","0"
"27274214U","06:42:49","06:42:49","604","10","","0","0","","0"
"27274215U","07:48:34","07:48:34","604","10","","0","0","","0"
"27274216U","08:48:34","08:48:34","604","10","","0","0","","0"
"27274217U","10:03:34","10:03:34","604","10","","0","0","","0"
"27274218U","11:03:34","11:03:34","604","10","","0","0","","0"
"27274219U","12:03:34","12:03:34","604","10","","0","0","","0"
"27274220U","13:03:34","13:03:34","604","10","","0","0","","0"
"27274221U","14:03:34","14:03:34","604","10","","0","0","","0"
"27274231U","07:21:34","07:21:34","604","10","","0","0","","0"
"27274232U","08:18:34","08:18:34","604","10","","0","0","","0"
"27274233U","09:18:34","09:18:34","604","10","","0","0","","0"
"27274237U","15:03:34","15:03:34","604","10","","0","0","","0"
"27274238U","16:03:34","16:03:34","604","10","","0","0","","0"
"27274239U","17:04:49","17:04:49","604","10","","0","0","","0"
"27274240U","18:04:49","18:04:49","604","10","","0","0","","0"
"27274241U","19:04:49","19:04:49","604","10","","0","0","","0"
"27274247U","20:02:49","20:02:49","604","10","","0","0","","0"
"27274248U","20:58:04","20:58:04","604","10","","0","0","","0"
"27274249U","21:56:18","21:56:18","604","10","","0","0","","0"
"27274250U","22:56:18","22:56:18","604","10","","0","0","","0"
"27274251U","23:56:18","23:56:18","604","10","","0","0","","0"
"27283426U","04:47:33","04:47:33","604","10","","0","0","","0"
"27283427U","05:54:33","05:54:33","604","10","","0","0","","0"
"27283428U","06:42:49","06:42:49","604","10","","0","0","","0"
"27283429U","07:48:34","07:48:34","604","10","","0","0","","0"
"27283430U","08:48:34","08:48:34","604","10","","0","0","","0"
"27283431U","10:03:34","10:03:34","604","10","","0","0","","0"
"27283432U","11:03:34","11:03:34","604","10","","0","0","","0"
"27283433U","12:03:34","12:03:34","604","10","","0","0","","0"
"27283434U","13:03:34","13:03:34","604","10","","0","0","","0"
"27283435U","14:03:34","14:03:34","604","10","","0","0","","0"
"27283445U","07:21:34","07:21:34","604","10","","0","0","","0"
"27283446U","08:18:34","08:18:34","604","10","","0","0","","0"
"27283447U","09:18:34","09:18:34","604","10","","0","0","","0"
"27283451U","15:03:34","15:03:34","604","10","","0","0","","0"
"27283452U","16:03:34","16:03:34","604","10","","0","0","","0"
"27283453U","17:04:49","17:04:49","604","10","","0","0","","0"
"27283454U","18:04:49","18:04:49","604","10","","0","0","","0"
"27283455U","19:04:49","19:04:49","604","10","","0","0","","0"
"27283461U","20:02:49","20:02:49","604","10","","0","0","","0"
