"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27290703U","05:00:00","05:00:00","1735","1","","0","0","","1"
"27290704U","06:00:00","06:00:00","1735","1","","0","0","","1"
"27290705U","07:16:00","07:16:00","1735","1","","0","0","","1"
"27290706U","08:32:00","08:32:00","1735","1","","0","0","","1"
"27290707U","09:47:00","09:47:00","1735","1","","0","0","","1"
"27290713U","18:59:00","18:59:00","1735","1","","0","0","","1"
"27290714U","20:12:00","20:12:00","1735","1","","0","0","","1"
"27290715U","21:32:00","21:32:00","1735","1","","0","0","","1"
"27290716U","22:32:00","22:32:00","1735","1","","0","0","","1"
"27290717U","23:32:00","23:32:00","1735","1","","0","0","","1"
"27290718U","24:32:00","24:32:00","1735","1","","0","0","","1"
"27290728U","10:59:00","10:59:00","1735","1","","0","0","","1"
"27290729U","12:11:00","12:11:00","1735","1","","0","0","","1"
"27290730U","13:23:00","13:23:00","1735","1","","0","0","","1"
"27290731U","14:35:00","14:35:00","1735","1","","0","0","","1"
"27290732U","15:47:00","15:47:00","1735","1","","0","0","","1"
"27290733U","16:59:00","16:59:00","1735","1","","0","0","","1"
"27290734U","18:11:00","18:11:00","1735","1","","0","0","","1"
"27290735U","19:23:00","19:23:00","1735","1","","0","0","","1"
"27290736U","20:35:00","20:35:00","1735","1","","0","0","","1"
"27290749U","11:23:00","11:23:00","1735","1","","0","0","","1"
"27290750U","12:35:00","12:35:00","1735","1","","0","0","","1"
"27290751U","13:47:00","13:47:00","1735","1","","0","0","","1"
"27290752U","14:59:00","14:59:00","1735","1","","0","0","","1"
"27290753U","16:11:00","16:11:00","1735","1","","0","0","","1"
"27290754U","17:23:00","17:23:00","1735","1","","0","0","","1"
"27290755U","18:35:00","18:35:00","1735","1","","0","0","","1"
"27290756U","19:48:00","19:48:00","1735","1","","0","0","","1"
"27290757U","21:02:00","21:02:00","1735","1","","0","0","","1"
"27290758U","22:02:00","22:02:00","1735","1","","0","0","","1"
"27290759U","23:02:00","23:02:00","1735","1","","0","0","","1"
"27290760U","24:02:00","24:02:00","1735","1","","0","0","","1"
"27290767U","08:58:00","08:58:00","1735","1","","0","0","","1"
"27290768U","10:11:00","10:11:00","1735","1","","0","0","","1"
"27290769U","06:27:00","06:27:00","1735","1","","0","0","","1"
"27290770U","07:42:00","07:42:00","1735","1","","0","0","","1"
"27290783U","04:30:00","04:30:00","1735","1","","0","0","","1"
"27290784U","05:30:00","05:30:00","1735","1","","0","0","","1"
"27290785U","06:50:00","06:50:00","1735","1","","0","0","","1"
"27290786U","08:07:00","08:07:00","1735","1","","0","0","","1"
"27290787U","09:23:00","09:23:00","1735","1","","0","0","","1"
"27290788U","10:35:00","10:35:00","1735","1","","0","0","","1"
"27290789U","11:47:00","11:47:00","1735","1","","0","0","","1"
"27290790U","12:59:00","12:59:00","1735","1","","0","0","","1"
"27290791U","14:11:00","14:11:00","1735","1","","0","0","","1"
"27290792U","15:23:00","15:23:00","1735","1","","0","0","","1"
"27290793U","16:35:00","16:35:00","1735","1","","0","0","","1"
"27290794U","17:47:00","17:47:00","1735","1","","0","0","","1"
"27311000U","24:02:00","24:02:00","1735","1","","0","0","","1"
"27311001U","10:35:00","10:35:00","1735","1","","0","0","","1"
"27311002U","11:55:00","11:55:00","1735","1","","0","0","","1"
"27311003U","13:15:00","13:15:00","1735","1","","0","0","","1"
"27311004U","14:35:00","14:35:00","1735","1","","0","0","","1"
"27311005U","15:55:00","15:55:00","1735","1","","0","0","","1"
"27311006U","17:17:00","17:17:00","1735","1","","0","0","","1"
"27311007U","18:38:00","18:38:00","1735","1","","0","0","","1"
"27311008U","19:54:00","19:54:00","1735","1","","0","0","","1"
"27311009U","21:02:00","21:02:00","1735","1","","0","0","","1"
"27311010U","22:02:00","22:02:00","1735","1","","0","0","","1"
"27311011U","23:02:00","23:02:00","1735","1","","0","0","","1"
"27311025U","06:54:00","06:54:00","1735","1","","0","0","","1"
"27311026U","08:14:00","08:14:00","1735","1","","0","0","","1"
"27311027U","09:34:00","09:34:00","1735","1","","0","0","","1"
"27311028U","10:55:00","10:55:00","1735","1","","0","0","","1"
"27311029U","12:15:00","12:15:00","1735","1","","0","0","","1"
"27311030U","13:35:00","13:35:00","1735","1","","0","0","","1"
"27311031U","14:55:00","14:55:00","1735","1","","0","0","","1"
"27311032U","16:15:00","16:15:00","1735","1","","0","0","","1"
"27311033U","17:38:00","17:38:00","1735","1","","0","0","","1"
"27311034U","18:58:00","18:58:00","1735","1","","0","0","","1"
"27311035U","20:12:00","20:12:00","1735","1","","0","0","","1"
"27311041U","04:30:00","04:30:00","1735","1","","0","0","","1"
"27311042U","05:30:00","05:30:00","1735","1","","0","0","","1"
"27311043U","06:34:00","06:34:00","1735","1","","0","0","","1"
"27311044U","07:54:00","07:54:00","1735","1","","0","0","","1"
"27311045U","09:13:00","09:13:00","1735","1","","0","0","","1"
"27311051U","19:16:00","19:16:00","1735","1","","0","0","","1"
"27311052U","20:28:00","20:28:00","1735","1","","0","0","","1"
"27311053U","21:32:00","21:32:00","1735","1","","0","0","","1"
"27311054U","22:32:00","22:32:00","1735","1","","0","0","","1"
"27311055U","23:32:00","23:32:00","1735","1","","0","0","","1"
"27311056U","24:32:00","24:32:00","1735","1","","0","0","","1"
"27311068U","05:00:00","05:00:00","1735","1","","0","0","","1"
"27311069U","06:00:00","06:00:00","1735","1","","0","0","","1"
