"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"1949613E","08:07:00","08:07:00","5050","26","","0","0","","1"
"1949614E","13:52:00","13:52:00","5050","26","","0","0","","1"
"1949615E","19:22:00","19:22:00","5050","26","","0","0","","1"
"1949616E","23:07:00","23:07:00","5050","26","","0","0","","1"
"1949734E","20:02:00","20:02:00","5050","26","","0","0","","1"
"1949736E","16:52:00","16:52:00","5050","26","","0","0","","1"
"1949847E","18:37:00","18:37:00","5050","26","","0","0","","1"
"1949909E","12:07:00","12:07:00","5050","26","","0","0","","1"
"1949910E","16:52:00","16:52:00","5050","26","","0","0","","1"
"1949911E","17:47:00","17:47:00","5050","26","","0","0","","1"
"1949925E","21:02:00","21:02:00","5050","26","","0","0","","1"
"1950010E","09:02:00","09:02:00","5050","26","","0","0","","1"
"1950011E","16:37:00","16:37:00","5050","26","","0","0","","1"
"1950176E","11:07:00","11:07:00","5050","26","","0","0","","1"
"1950177E","13:12:00","13:12:00","5050","26","","0","0","","1"
"1950178E","14:22:00","14:22:00","5050","26","","0","0","","1"
"1950179E","19:12:00","19:12:00","5050","26","","0","0","","1"
"1950180E","20:02:00","20:02:00","5050","26","","0","0","","1"
"1950441E","08:07:00","08:07:00","5050","26","","0","0","","1"
"1950443E","13:52:00","13:52:00","5050","26","","0","0","","1"
"1950445E","16:42:00","16:42:00","5050","26","","0","0","","1"
"1950447E","19:22:00","19:22:00","5050","26","","0","0","","1"
"1950449E","23:12:00","23:12:00","5050","26","","0","0","","1"
"1950923E","17:57:00","17:57:00","5050","26","","0","0","","1"
"1950937E","14:17:00","14:17:00","5050","26","","0","0","","1"
"1950938E","15:22:00","15:22:00","5050","26","","0","0","","1"
"1951488E","17:42:00","17:42:00","5050","26","","0","0","","1"
"1951570E","10:07:00","10:07:00","5050","26","","0","0","","1"
"1951639E","08:37:00","08:37:00","5050","26","","0","0","","1"
"1951640E","18:37:00","18:37:00","5050","26","","0","0","","1"
"1951687E","18:37:00","18:37:00","5050","26","","0","0","","1"
"1951689E","08:37:00","08:37:00","5050","26","","0","0","","1"
"1951711E","12:07:00","12:07:00","5050","26","","0","0","","1"
"1951773E","12:07:00","12:07:00","5050","26","","0","0","","1"
"1951805E","16:52:00","16:52:00","5050","26","","0","0","","1"
"1951814E","07:57:00","07:57:00","5050","26","","0","0","","1"
"1951815E","09:22:00","09:22:00","5050","26","","0","0","","1"
"1951816E","13:17:00","13:17:00","5050","26","","0","0","","1"
"1951817E","15:27:00","15:27:00","5050","26","","0","0","","1"
"1952269E","08:37:00","08:37:00","5050","26","","0","0","","1"
"1952270E","18:07:00","18:07:00","5050","26","","0","0","","1"
"1952282E","18:37:00","18:37:00","5050","26","","0","0","","1"
"1952286E","15:22:00","15:22:00","5050","26","","0","0","","1"
"1952295E","17:47:00","17:47:00","5050","26","","0","0","","1"
"1952322E","18:32:00","18:32:00","5050","26","","0","0","","1"
"1952323E","19:07:00","19:07:00","5050","26","","0","0","","1"
"1952366E","08:37:00","08:37:00","5050","26","","0","0","","1"
"1952367E","18:07:00","18:07:00","5050","26","","0","0","","1"
"1952368E","18:37:00","18:37:00","5050","26","","0","0","","1"
"1952042E","13:57:00","13:57:00","5050","39","","0","0","","1"
"1950943E","15:05:00","15:05:00","5050","39","","0","0","","1"
"1952217E","06:40:00","06:40:00","5050","9","","0","0","","1"
"1950174E","22:57:00","22:57:00","5050","30","","0","0","","1"
"1951568E","06:52:00","06:52:00","5050","30","","0","0","","1"
