"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27281141U","05:04:08","05:04:08","3056","15","","0","0","","0"
"27281142U","06:34:36","06:34:36","3056","15","","0","0","","0"
"27281143U","08:23:31","08:23:31","3056","15","","0","0","","0"
"27281144U","10:10:31","10:10:31","3056","15","","0","0","","0"
"27281149U","05:34:08","05:34:08","3056","15","","0","0","","0"
"27281150U","07:32:03","07:32:03","3056","15","","0","0","","0"
"27281151U","09:16:31","09:16:31","3056","15","","0","0","","0"
"27281152U","11:03:31","11:03:31","3056","15","","0","0","","0"
"27281157U","11:29:31","11:29:31","3056","15","","0","0","","0"
"27281158U","13:15:03","13:15:03","3056","15","","0","0","","0"
"27281159U","15:00:03","15:00:03","3056","15","","0","0","","0"
"27281160U","16:47:31","16:47:31","3056","15","","0","0","","0"
"27281161U","18:34:03","18:34:03","3056","15","","0","0","","0"
"27281162U","20:34:36","20:34:36","3056","15","","0","0","","0"
"27281168U","11:56:31","11:56:31","3056","15","","0","0","","0"
"27281169U","13:42:03","13:42:03","3056","15","","0","0","","0"
"27281170U","15:26:03","15:26:03","3056","15","","0","0","","0"
"27281171U","17:14:31","17:14:31","3056","15","","0","0","","0"
"27281172U","18:59:03","18:59:03","3056","15","","0","0","","0"
"27281178U","12:22:03","12:22:03","3056","15","","0","0","","0"
"27281179U","14:08:03","14:08:03","3056","15","","0","0","","0"
"27281180U","15:52:03","15:52:03","3056","15","","0","0","","0"
"27281181U","17:42:31","17:42:31","3056","15","","0","0","","0"
"27281182U","19:31:03","19:31:03","3056","15","","0","0","","0"
"27281183U","21:43:08","21:43:08","3056","15","","0","0","","0"
"27281184U","23:07:08","23:07:08","3056","15","","0","0","","0"
"27281192U","12:49:03","12:49:03","3056","15","","0","0","","0"
"27281193U","14:34:03","14:34:03","3056","15","","0","0","","0"
"27281194U","16:19:31","16:19:31","3056","15","","0","0","","0"
"27281195U","18:09:03","18:09:03","3056","15","","0","0","","0"
"27281196U","20:02:36","20:02:36","3056","15","","0","0","","0"
"27281202U","07:05:03","07:05:03","3056","15","","0","0","","0"
"27281203U","08:50:31","08:50:31","3056","15","","0","0","","0"
"27281204U","10:36:31","10:36:31","3056","15","","0","0","","0"
"27281210U","06:04:36","06:04:36","3056","15","","0","0","","0"
"27281211U","07:57:03","07:57:03","3056","15","","0","0","","0"
"27281212U","09:43:31","09:43:31","3056","15","","0","0","","0"
"27289456U","05:04:08","05:04:08","3056","15","","0","0","","0"
"27289457U","06:36:36","06:36:36","3056","15","","0","0","","0"
"27289458U","08:24:03","08:24:03","3056","15","","0","0","","0"
"27289459U","10:10:03","10:10:03","3056","15","","0","0","","0"
"27289460U","11:58:03","11:58:03","3056","15","","0","0","","0"
"27289461U","13:42:03","13:42:03","3056","15","","0","0","","0"
"27289468U","05:34:08","05:34:08","3056","15","","0","0","","0"
"27289469U","07:05:03","07:05:03","3056","15","","0","0","","0"
"27289470U","08:50:03","08:50:03","3056","15","","0","0","","0"
"27289474U","15:28:03","15:28:03","3056","15","","0","0","","0"
"27289475U","17:14:03","17:14:03","3056","15","","0","0","","0"
"27289476U","19:00:03","19:00:03","3056","15","","0","0","","0"
"27289477U","20:40:36","20:40:36","3056","15","","0","0","","0"
"27289481U","10:39:03","10:39:03","3056","15","","0","0","","0"
"27289482U","12:22:03","12:22:03","3056","15","","0","0","","0"
"27289483U","14:08:03","14:08:03","3056","15","","0","0","","0"
"27289484U","15:54:03","15:54:03","3056","15","","0","0","","0"
"27289485U","17:40:03","17:40:03","3056","15","","0","0","","0"
"27289486U","19:26:03","19:26:03","3056","15","","0","0","","0"
"27289493U","11:32:03","11:32:03","3056","15","","0","0","","0"
"27289494U","13:16:03","13:16:03","3056","15","","0","0","","0"
"27289495U","15:02:03","15:02:03","3056","15","","0","0","","0"
"27289496U","16:48:03","16:48:03","3056","15","","0","0","","0"
"27289497U","18:33:36","18:33:36","3056","15","","0","0","","0"
"27289498U","20:16:36","20:16:36","3056","15","","0","0","","0"
"27289505U","19:52:03","19:52:03","3056","15","","0","0","","0"
"27289506U","21:43:08","21:43:08","3056","15","","0","0","","0"
"27289507U","23:07:08","23:07:08","3056","15","","0","0","","0"
"27289511U","07:32:03","07:32:03","3056","15","","0","0","","0"
"27289512U","09:16:03","09:16:03","3056","15","","0","0","","0"
"27289513U","11:06:03","11:06:03","3056","15","","0","0","","0"
"27289514U","12:49:03","12:49:03","3056","15","","0","0","","0"
"27289515U","14:35:03","14:35:03","3056","15","","0","0","","0"
"27289516U","16:21:03","16:21:03","3056","15","","0","0","","0"
"27289517U","18:07:03","18:07:03","3056","15","","0","0","","0"
"27289527U","07:58:03","07:58:03","3056","15","","0","0","","0"
"27289528U","09:43:03","09:43:03","3056","15","","0","0","","0"
"27289529U","06:04:36","06:04:36","3056","15","","0","0","","0"
"27295950U","06:03:08","06:03:08","3056","15","","0","0","","0"
"27295951U","07:34:08","07:34:08","3056","15","","0","0","","0"
"27295952U","09:13:36","09:13:36","3056","15","","0","0","","0"
"27295953U","10:55:36","10:55:36","3056","15","","0","0","","0"
"27295954U","12:36:36","12:36:36","3056","15","","0","0","","0"
"27295955U","14:21:03","14:21:03","3056","15","","0","0","","0"
"27295956U","16:07:03","16:07:03","3056","15","","0","0","","0"
"27295957U","17:53:03","17:53:03","3056","15","","0","0","","0"
"27295966U","06:34:08","06:34:08","3056","15","","0","0","","0"
"27295967U","08:05:36","08:05:36","3056","15","","0","0","","0"
"27295968U","09:47:36","09:47:36","3056","15","","0","0","","0"
"27295972U","13:45:36","13:45:36","3056","15","","0","0","","0"
"27295973U","15:31:03","15:31:03","3056","15","","0","0","","0"
"27295974U","17:17:03","17:17:03","3056","15","","0","0","","0"
"27295975U","19:03:03","19:03:03","3056","15","","0","0","","0"
"27295980U","07:04:08","07:04:08","3056","15","","0","0","","0"
"27295981U","08:39:36","08:39:36","3056","15","","0","0","","0"
"27295982U","10:21:36","10:21:36","3056","15","","0","0","","0"
"27295983U","12:03:36","12:03:36","3056","15","","0","0","","0"
"27295990U","11:29:36","11:29:36","3056","15","","0","0","","0"
"27295991U","13:11:36","13:11:36","3056","15","","0","0","","0"
"27295992U","14:56:03","14:56:03","3056","15","","0","0","","0"
"27295993U","16:42:03","16:42:03","3056","15","","0","0","","0"
"27295994U","18:28:03","18:28:03","3056","15","","0","0","","0"
"27295995U","20:19:36","20:19:36","3056","15","","0","0","","0"
"27296004U","19:39:03","19:39:03","3056","15","","0","0","","0"
"27296005U","21:43:08","21:43:08","3056","15","","0","0","","0"
"27296006U","23:07:08","23:07:08","3056","15","","0","0","","0"
"27331925U","05:04:08","05:04:08","3056","15","","0","0","","0"
"27331926U","06:51:36","06:51:36","3056","15","","0","0","","0"
"27331927U","08:43:58","08:43:58","3056","15","","0","0","","0"
"27331931U","05:34:08","05:34:08","3056","15","","0","0","","0"
"27331932U","07:13:03","07:13:03","3056","15","","0","0","","0"
"27331933U","09:04:03","09:04:03","3056","15","","0","0","","0"
"27331937U","06:31:36","06:31:36","3056","15","","0","0","","0"
"27331938U","08:24:58","08:24:58","3056","15","","0","0","","0"
"27331939U","10:25:03","10:25:03","3056","15","","0","0","","0"
"27331940U","12:20:03","12:20:03","3056","15","","0","0","","0"
"27331941U","14:24:03","14:24:03","3056","15","","0","0","","0"
"27331942U","16:19:58","16:19:58","3056","15","","0","0","","0"
"27331943U","18:13:58","18:13:58","3056","15","","0","0","","0"
"27331944U","20:05:36","20:05:36","3056","15","","0","0","","0"
"27331952U","10:48:03","10:48:03","3056","15","","0","0","","0"
"27331953U","12:42:03","12:42:03","3056","15","","0","0","","0"
"27331954U","14:49:03","14:49:03","3056","15","","0","0","","0"
"27331955U","16:43:58","16:43:58","3056","15","","0","0","","0"
"27331956U","18:36:58","18:36:58","3056","15","","0","0","","0"
"27331957U","20:28:36","20:28:36","3056","15","","0","0","","0"
"27331964U","17:06:58","17:06:58","3056","15","","0","0","","0"
"27331965U","18:58:31","18:58:31","3056","15","","0","0","","0"
"27331966U","20:52:36","20:52:36","3056","15","","0","0","","0"
"27331967U","11:11:03","11:11:03","3056","15","","0","0","","0"
"27331968U","13:05:03","13:05:03","3056","15","","0","0","","0"
"27331969U","15:12:03","15:12:03","3056","15","","0","0","","0"
"27331975U","07:31:03","07:31:03","3056","15","","0","0","","0"
"27331976U","09:22:03","09:22:03","3056","15","","0","0","","0"
"27331981U","06:04:36","06:04:36","3056","15","","0","0","","0"
"27331982U","07:49:03","07:49:03","3056","15","","0","0","","0"
"27331987U","08:06:58","08:06:58","3056","15","","0","0","","0"
"27331988U","10:02:03","10:02:03","3056","15","","0","0","","0"
"27331989U","11:57:03","11:57:03","3056","15","","0","0","","0"
"27331990U","13:54:03","13:54:03","3056","15","","0","0","","0"
"27331991U","15:57:03","15:57:03","3056","15","","0","0","","0"
"27331992U","17:50:58","17:50:58","3056","15","","0","0","","0"
"27332001U","09:42:03","09:42:03","3056","15","","0","0","","0"
"27332002U","11:34:03","11:34:03","3056","15","","0","0","","0"
"27332003U","13:28:03","13:28:03","3056","15","","0","0","","0"
"27332004U","15:34:03","15:34:03","3056","15","","0","0","","0"
"27332005U","17:29:58","17:29:58","3056","15","","0","0","","0"
"27332006U","19:20:03","19:20:03","3056","15","","0","0","","0"
"27332015U","19:43:03","19:43:03","3056","15","","0","0","","0"
"27332016U","21:43:08","21:43:08","3056","15","","0","0","","0"
"27332017U","23:07:08","23:07:08","3056","15","","0","0","","0"
"27341334U","05:04:08","05:04:08","3056","15","","0","0","","0"
"27341335U","06:36:36","06:36:36","3056","15","","0","0","","0"
"27341336U","08:24:03","08:24:03","3056","15","","0","0","","0"
"27341337U","10:10:03","10:10:03","3056","15","","0","0","","0"
"27341338U","11:58:03","11:58:03","3056","15","","0","0","","0"
"27341339U","13:42:03","13:42:03","3056","15","","0","0","","0"
"27341346U","05:34:08","05:34:08","3056","15","","0","0","","0"
"27341347U","07:05:03","07:05:03","3056","15","","0","0","","0"
"27341348U","08:50:03","08:50:03","3056","15","","0","0","","0"
"27341352U","15:28:03","15:28:03","3056","15","","0","0","","0"
"27341353U","17:14:03","17:14:03","3056","15","","0","0","","0"
"27341354U","19:00:03","19:00:03","3056","15","","0","0","","0"
"27341355U","20:40:36","20:40:36","3056","15","","0","0","","0"
"27341359U","10:39:03","10:39:03","3056","15","","0","0","","0"
"27341360U","12:22:03","12:22:03","3056","15","","0","0","","0"
