"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"1950906E","07:00:00","07:00:00","100","26","","0","0","","1"
"1950209E","15:19:00","15:19:00","100","26","","0","0","","1"
"1950211E","23:06:00","23:06:00","100","26","","0","0","","1"
"1951151E","07:22:00","07:22:00","100","8","","0","0","","1"
"1951157E","07:20:00","07:20:00","100","1","","0","0","","1"
"1949778E","08:50:00","08:50:00","100","24","","0","0","","1"
"1949800E","07:22:00","07:22:00","100","24","","0","0","","1"
"1949983E","08:15:00","08:15:00","100","24","","0","0","","1"
"1950139E","07:22:00","07:22:00","100","24","","0","0","","1"
"1951158E","07:20:00","07:20:00","100","24","","0","0","","1"
"1951498E","08:50:00","08:50:00","100","24","","0","0","","1"
"1951881E","11:20:00","11:20:00","100","24","","0","0","","1"
"1952308E","08:50:00","08:50:00","100","24","","0","0","","1"
"1951876E","15:00:00","15:00:00","100","24","","0","0","","1"
"1951883E","08:29:00","08:29:00","100","24","","0","0","","1"
"1949696E","13:55:00","13:55:00","100","24","","0","0","","1"
"1951106E","13:55:00","13:55:00","100","24","","0","0","","1"
"1951370E","13:55:00","13:55:00","100","24","","0","0","","1"
"1951753E","08:00:00","08:00:00","100","24","","0","0","","1"
"1951990E","08:00:00","08:00:00","100","24","","0","0","","1"
"1952001E","13:55:00","13:55:00","100","24","","0","0","","1"
"1949637E","14:20:00","14:20:00","100","24","","0","0","","1"
"1949980E","17:55:00","17:55:00","100","24","","0","0","","1"
"1951372E","15:20:00","15:20:00","100","24","","0","0","","1"
"1951490E","15:20:00","15:20:00","100","24","","0","0","","1"
"1951496E","14:20:00","14:20:00","100","24","","0","0","","1"
"1952091E","15:20:00","15:20:00","100","24","","0","0","","1"
"1952301E","14:20:00","14:20:00","100","24","","0","0","","1"
"1949559E","19:12:00","19:12:00","100","24","","0","0","","1"
"1949560E","14:27:00","14:27:00","100","24","","0","0","","1"
"1949561E","15:57:00","15:57:00","100","24","","0","0","","1"
"1949562E","17:27:00","17:27:00","100","24","","0","0","","1"
"1949568E","08:07:00","08:07:00","100","24","","0","0","","1"
"1949569E","11:57:00","11:57:00","100","24","","0","0","","1"
"1949570E","12:57:00","12:57:00","100","24","","0","0","","1"
"1949571E","09:15:00","09:15:00","100","24","","0","0","","1"
"1949772E","11:50:00","11:50:00","100","24","","0","0","","1"
"1949774E","17:25:00","17:25:00","100","24","","0","0","","1"
"1950660E","14:42:00","14:42:00","100","24","","0","0","","1"
"1951160E","14:17:00","14:17:00","100","24","","0","0","","1"
"1951161E","14:55:00","14:55:00","100","24","","0","0","","1"
"1951489E","11:50:00","11:50:00","100","24","","0","0","","1"
"1951518E","18:25:00","18:25:00","100","24","","0","0","","1"
"1951591E","13:50:00","13:50:00","100","24","","0","0","","1"
"1951882E","12:20:00","12:20:00","100","24","","0","0","","1"
"1952012E","15:55:00","15:55:00","100","24","","0","0","","1"
"1952304E","11:50:00","11:50:00","100","24","","0","0","","1"
"1952724E","12:20:00","12:20:00","100","24","","0","0","","1"
"1952726E","17:25:00","17:25:00","100","24","","0","0","","1"
"1951871E","12:50:00","12:50:00","100","24","","0","0","","1"
"1949288E","16:30:00","16:30:00","100","10","","0","0","","1"
"1951932E","13:30:00","13:30:00","100","10","","0","0","","1"
"1952728E","08:05:00","08:05:00","100","10","","0","0","","1"
"1951152E","14:30:00","14:30:00","100","10","","0","0","","1"
"1949953E","16:00:00","16:00:00","100","24","","0","0","","1"
"1949643E","16:00:00","16:00:00","100","24","","0","0","","1"
"1949989E","18:00:00","18:00:00","100","24","","0","0","","1"
"1950669E","07:21:00","07:21:00","100","24","","0","0","","1"
"1950671E","17:56:00","17:56:00","100","24","","0","0","","1"
"1949639E","18:00:00","18:00:00","100","24","","0","0","","1"
"1949641E","19:45:00","19:45:00","100","24","","0","0","","1"
"1949695E","05:40:00","05:40:00","100","24","","0","0","","1"
"1949708E","06:50:00","06:50:00","100","24","","0","0","","1"
"1949806E","16:50:00","16:50:00","100","24","","0","0","","1"
"1949885E","10:20:00","10:20:00","100","24","","0","0","","1"
"1949947E","18:55:00","18:55:00","100","24","","0","0","","1"
"1949950E","13:25:00","13:25:00","100","24","","0","0","","1"
"1949986E","20:25:00","20:25:00","100","24","","0","0","","1"
"1950147E","06:50:00","06:50:00","100","24","","0","0","","1"
"1950659E","10:16:00","10:16:00","100","24","","0","0","","1"
"1950661E","20:34:00","20:34:00","100","24","","0","0","","1"
"1950663E","15:55:00","15:55:00","100","24","","0","0","","1"
"1950666E","12:00:00","12:00:00","100","24","","0","0","","1"
"1950891E","10:20:00","10:20:00","100","24","","0","0","","1"
"1950894E","08:00:00","08:00:00","100","24","","0","0","","1"
"1951104E","16:20:00","16:20:00","100","24","","0","0","","1"
"1951105E","05:40:00","05:40:00","100","24","","0","0","","1"
"1951316E","10:20:00","10:20:00","100","24","","0","0","","1"
"1951318E","13:25:00","13:25:00","100","24","","0","0","","1"
"1951341E","08:00:00","08:00:00","100","24","","0","0","","1"
"1951366E","16:20:00","16:20:00","100","24","","0","0","","1"
"1951367E","05:40:00","05:40:00","100","24","","0","0","","1"
"1951392E","16:50:00","16:50:00","100","24","","0","0","","1"
"1951492E","19:25:00","19:25:00","100","24","","0","0","","1"
"1951680E","13:25:00","13:25:00","100","24","","0","0","","1"
"1951751E","10:20:00","10:20:00","100","24","","0","0","","1"
"1951880E","09:20:00","09:20:00","100","24","","0","0","","1"
"1951994E","16:20:00","16:20:00","100","24","","0","0","","1"
"1951997E","16:50:00","16:50:00","100","24","","0","0","","1"
"1951998E","05:40:00","05:40:00","100","24","","0","0","","1"
"1952265E","16:50:00","16:50:00","100","24","","0","0","","1"
"1952306E","19:25:00","19:25:00","100","24","","0","0","","1"
"1952463E","08:00:00","08:00:00","100","24","","0","0","","1"
"22995139U","24:45:45","24:45:45","100","38","","0","0","","0"
"22995140U","26:45:45","26:45:45","100","38","","0","0","","0"
"22995437U","24:45:45","24:45:45","100","38","","0","0","","0"
"22995438U","26:45:45","26:45:45","100","38","","0","0","","0"
"22995439U","28:44:11","28:44:11","100","38","","0","0","","0"
"22995451U","28:44:11","28:44:11","100","38","","0","0","","0"
