"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27276458U","07:16:23","07:16:23","691","7","","0","0","","0"
"27276461U","08:17:22","08:17:22","691","7","","0","0","","0"
"27276471U","06:06:24","06:06:24","691","7","","0","0","","0"
"27276472U","08:27:22","08:27:22","691","7","","0","0","","0"
"27276473U","10:59:52","10:59:52","691","7","","0","0","","0"
"27276474U","13:34:52","13:34:52","691","7","","0","0","","0"
"27276475U","16:02:52","16:02:52","691","7","","0","0","","0"
"27276476U","18:38:52","18:38:52","691","7","","0","0","","0"
"27276487U","08:37:22","08:37:22","691","7","","0","0","","0"
"27276488U","11:14:52","11:14:52","691","7","","0","0","","0"
"27276489U","13:47:52","13:47:52","691","7","","0","0","","0"
"27276490U","16:24:52","16:24:52","691","7","","0","0","","0"
"27276491U","19:00:23","19:00:23","691","7","","0","0","","0"
"27276492U","21:16:25","21:16:25","691","7","","0","0","","0"
"27276493U","23:24:25","23:24:25","691","7","","0","0","","0"
"27276502U","09:01:52","09:01:52","691","7","","0","0","","0"
"27276503U","11:29:52","11:29:52","691","7","","0","0","","0"
"27276504U","13:59:52","13:59:52","691","7","","0","0","","0"
"27276505U","16:36:52","16:36:52","691","7","","0","0","","0"
"27276506U","19:13:23","19:13:23","691","7","","0","0","","0"
"27276514U","06:37:24","06:37:24","691","7","","0","0","","0"
"27276515U","09:15:52","09:15:52","691","7","","0","0","","0"
"27276516U","11:43:52","11:43:52","691","7","","0","0","","0"
"27276517U","14:11:52","14:11:52","691","7","","0","0","","0"
"27276518U","16:48:52","16:48:52","691","7","","0","0","","0"
"27276519U","19:26:23","19:26:23","691","7","","0","0","","0"
"27276524U","17:32:52","17:32:52","691","7","","0","0","","0"
"27276531U","14:23:52","14:23:52","691","7","","0","0","","0"
"27276532U","16:59:52","16:59:52","691","7","","0","0","","0"
"27276533U","19:39:23","19:39:23","691","7","","0","0","","0"
"27276534U","21:48:25","21:48:25","691","7","","0","0","","0"
"27276535U","23:56:25","23:56:25","691","7","","0","0","","0"
"27276545U","05:42:54","05:42:54","691","7","","0","0","","0"
"27276546U","07:55:23","07:55:23","691","7","","0","0","","0"
"27276547U","10:29:52","10:29:52","691","7","","0","0","","0"
"27276548U","12:57:52","12:57:52","691","7","","0","0","","0"
"27276549U","15:25:52","15:25:52","691","7","","0","0","","0"
"27276550U","18:05:52","18:05:52","691","7","","0","0","","0"
"27276557U","08:06:22","08:06:22","691","7","","0","0","","0"
"27276558U","10:44:52","10:44:52","691","7","","0","0","","0"
"27276559U","18:27:52","18:27:52","691","7","","0","0","","0"
"27276560U","13:22:52","13:22:52","691","7","","0","0","","0"
"27276561U","15:50:52","15:50:52","691","7","","0","0","","0"
"27276563U","05:00:54","05:00:54","691","7","","0","0","","0"
"27276564U","07:07:23","07:07:23","691","7","","0","0","","0"
"27276565U","09:45:52","09:45:52","691","7","","0","0","","0"
"27276566U","12:13:52","12:13:52","691","7","","0","0","","0"
"27276567U","14:48:52","14:48:52","691","7","","0","0","","0"
"27276574U","19:56:23","19:56:23","691","7","","0","0","","0"
"27276575U","17:21:52","17:21:52","691","7","","0","0","","0"
"27276584U","07:26:23","07:26:23","691","7","","0","0","","0"
"27276585U","10:00:52","10:00:52","691","7","","0","0","","0"
"27276586U","12:28:52","12:28:52","691","7","","0","0","","0"
"27276587U","15:00:52","15:00:52","691","7","","0","0","","0"
"27276588U","17:43:52","17:43:52","691","7","","0","0","","0"
"27276589U","20:13:24","20:13:24","691","7","","0","0","","0"
"27276590U","22:20:25","22:20:25","691","7","","0","0","","0"
"27276591U","24:28:25","24:28:25","691","7","","0","0","","0"
"27276596U","05:19:54","05:19:54","691","7","","0","0","","0"
"27276597U","07:36:23","07:36:23","691","7","","0","0","","0"
"27276604U","15:13:52","15:13:52","691","7","","0","0","","0"
"27276605U","17:54:52","17:54:52","691","7","","0","0","","0"
"27276606U","20:31:24","20:31:24","691","7","","0","0","","0"
"27276607U","07:46:23","07:46:23","691","7","","0","0","","0"
"27276608U","10:15:52","10:15:52","691","7","","0","0","","0"
"27276609U","12:43:52","12:43:52","691","7","","0","0","","0"
"27276612U","06:22:24","06:22:24","691","7","","0","0","","0"
"27276613U","08:48:22","08:48:22","691","7","","0","0","","0"
"27276617U","06:47:24","06:47:24","691","7","","0","0","","0"
"27276625U","06:56:53","06:56:53","691","7","","0","0","","0"
"27276626U","09:30:52","09:30:52","691","7","","0","0","","0"
"27276627U","11:58:52","11:58:52","691","7","","0","0","","0"
"27276628U","14:35:52","14:35:52","691","7","","0","0","","0"
"27276629U","17:10:52","17:10:52","691","7","","0","0","","0"
"27276636U","13:09:52","13:09:52","691","7","","0","0","","0"
