"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"1949625E","09:31:31","09:31:31","6756","12","","0","0","","0"
"1949626E","15:11:31","15:11:31","6756","12","","0","0","","0"
"1949627E","17:31:31","17:31:31","6756","12","","0","0","","0"
"1949628E","21:26:31","21:26:31","6756","12","","0","0","","0"
"1949733E","07:31:31","07:31:31","6756","12","","0","0","","0"
"1949739E","18:41:31","18:41:31","6756","12","","0","0","","0"
"1949824E","11:31:31","11:31:31","6756","12","","0","0","","0"
"1949921E","14:11:31","14:11:31","6756","12","","0","0","","0"
"1949922E","15:21:31","15:21:31","6756","12","","0","0","","0"
"1949923E","17:31:31","17:31:31","6756","12","","0","0","","0"
"1949924E","18:41:31","18:41:31","6756","12","","0","0","","0"
"1950012E","06:56:31","06:56:31","6756","12","","0","0","","0"
"1950186E","06:16:31","06:16:31","6756","12","","0","0","","0"
"1950190E","07:31:31","07:31:31","6756","12","","0","0","","0"
"1950192E","08:16:31","08:16:31","6756","12","","0","0","","0"
"1950194E","10:31:31","10:31:31","6756","12","","0","0","","0"
"1950196E","11:31:31","11:31:31","6756","12","","0","0","","0"
"1950198E","16:31:31","16:31:31","6756","12","","0","0","","0"
"1950452E","09:31:31","09:31:31","6756","12","","0","0","","0"
"1950454E","15:11:31","15:11:31","6756","12","","0","0","","0"
"1950456E","17:31:31","17:31:31","6756","12","","0","0","","0"
"1950458E","18:41:31","18:41:31","6756","12","","0","0","","0"
"1950460E","21:26:31","21:26:31","6756","12","","0","0","","0"
"1950896E","08:16:31","08:16:31","6756","12","","0","0","","0"
"1950939E","06:56:31","06:56:31","6756","12","","0","0","","0"
"1950945E","06:31:31","06:31:31","6756","12","","0","0","","0"
"1951644E","08:16:31","08:16:31","6756","12","","0","0","","0"
"1951772E","08:16:31","08:16:31","6756","12","","0","0","","0"
"1951827E","05:41:31","05:41:31","6756","12","","0","0","","0"
"1951828E","06:31:31","06:31:31","6756","12","","0","0","","0"
"1951829E","09:31:31","09:31:31","6756","12","","0","0","","0"
"1951830E","12:41:31","12:41:31","6756","12","","0","0","","0"
"1951831E","15:56:31","15:56:31","6756","12","","0","0","","0"
"1952228E","14:41:31","14:41:31","6756","12","","0","0","","0"
"1952285E","19:46:31","19:46:31","6756","12","","0","0","","0"
"1952373E","19:46:31","19:46:31","6756","12","","0","0","","0"
"1950188E","20:46:08","20:46:08","6756","12","","0","0","","0"
"1951573E","04:46:08","04:46:08","6756","12","","0","0","","0"
"1952223E","15:08:23","15:08:23","6756","33","","0","0","","0"
"1950013E","08:17:27","08:17:27","6756","5","","0","0","","0"
