"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27332774U","12:53:33","12:53:33","1220","23","","0","0","","0"
"27332778U","08:03:33","08:03:33","1220","23","","0","0","","0"
"27342209U","12:53:33","12:53:33","1220","23","","0","0","","0"
"27342213U","08:03:33","08:03:33","1220","23","","0","0","","0"
"27359110U","12:53:33","12:53:33","1220","23","","0","0","","0"
"27359114U","08:03:33","08:03:33","1220","23","","0","0","","0"
"27281890U","07:28:33","07:28:33","1220","23","","0","0","","0"
"27281891U","09:28:33","09:28:33","1220","23","","0","0","","0"
"27281892U","11:28:33","11:28:33","1220","23","","0","0","","0"
"27281893U","13:28:33","13:28:33","1220","23","","0","0","","0"
"27281894U","15:28:33","15:28:33","1220","23","","0","0","","0"
"27281895U","17:28:33","17:28:33","1220","23","","0","0","","0"
"27281896U","19:28:33","19:28:33","1220","23","","0","0","","0"
"27281906U","06:31:40","06:31:40","1220","23","","0","0","","0"
"27281907U","08:28:33","08:28:33","1220","23","","0","0","","0"
"27281908U","10:28:33","10:28:33","1220","23","","0","0","","0"
"27281909U","12:28:33","12:28:33","1220","23","","0","0","","0"
"27281910U","14:28:33","14:28:33","1220","23","","0","0","","0"
"27281911U","16:28:33","16:28:33","1220","23","","0","0","","0"
"27281912U","18:28:33","18:28:33","1220","23","","0","0","","0"
"27281913U","20:27:40","20:27:40","1220","23","","0","0","","0"
"27281914U","22:18:40","22:18:40","1220","23","","0","0","","0"
"27290207U","07:28:33","07:28:33","1220","23","","0","0","","0"
"27290208U","09:28:33","09:28:33","1220","23","","0","0","","0"
"27290209U","11:28:33","11:28:33","1220","23","","0","0","","0"
"27290210U","13:28:33","13:28:33","1220","23","","0","0","","0"
"27290211U","15:28:33","15:28:33","1220","23","","0","0","","0"
"27290212U","17:28:33","17:28:33","1220","23","","0","0","","0"
"27290213U","19:28:33","19:28:33","1220","23","","0","0","","0"
"27290223U","06:31:40","06:31:40","1220","23","","0","0","","0"
"27290224U","08:28:33","08:28:33","1220","23","","0","0","","0"
"27290225U","10:28:33","10:28:33","1220","23","","0","0","","0"
"27290226U","12:28:33","12:28:33","1220","23","","0","0","","0"
"27290227U","14:28:33","14:28:33","1220","23","","0","0","","0"
"27290228U","16:28:33","16:28:33","1220","23","","0","0","","0"
"27290229U","18:28:33","18:28:33","1220","23","","0","0","","0"
"27290230U","20:27:40","20:27:40","1220","23","","0","0","","0"
"27290231U","22:18:40","22:18:40","1220","23","","0","0","","0"
"27296554U","07:33:33","07:33:33","1220","23","","0","0","","0"
"27296555U","11:33:33","11:33:33","1220","23","","0","0","","0"
"27296556U","13:33:33","13:33:33","1220","23","","0","0","","0"
"27296557U","15:33:33","15:33:33","1220","23","","0","0","","0"
"27296558U","17:33:33","17:33:33","1220","23","","0","0","","0"
