"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"1949939E","06:59:31","06:59:31","6725","18","","0","0","","0"
"1949755E","17:50:37","17:50:37","6725","4","","0","0","","0"
"1949935E","06:40:37","06:40:37","6725","4","","0","0","","0"
"1950898E","13:15:37","13:15:37","6725","4","","0","0","","0"
"1950900E","15:20:37","15:20:37","6725","4","","0","0","","0"
"1951122E","13:05:37","13:05:37","6725","4","","0","0","","0"
"1951124E","17:50:37","17:50:37","6725","4","","0","0","","0"
"1951326E","06:40:37","06:40:37","6725","4","","0","0","","0"
"1951328E","13:15:37","13:15:37","6725","4","","0","0","","0"
"1951330E","15:20:37","15:20:37","6725","4","","0","0","","0"
"1951390E","17:50:37","17:50:37","6725","4","","0","0","","0"
"1951426E","10:20:37","10:20:37","6725","4","","0","0","","0"
"1951698E","06:40:37","06:40:37","6725","4","","0","0","","0"
"1951777E","13:15:37","13:15:37","6725","4","","0","0","","0"
"1951837E","09:20:37","09:20:37","6725","4","","0","0","","0"
"1952078E","10:20:37","10:20:37","6725","4","","0","0","","0"
"1952080E","17:50:37","17:50:37","6725","4","","0","0","","0"
"1952138E","20:05:37","20:05:37","6725","4","","0","0","","0"
"1952274E","11:20:37","11:20:37","6725","4","","0","0","","0"
"1952379E","11:20:37","11:20:37","6725","4","","0","0","","0"
"1952381E","12:10:37","12:10:37","6725","4","","0","0","","0"
"1952383E","13:05:37","13:05:37","6725","4","","0","0","","0"
"1952485E","20:05:37","20:05:37","6725","4","","0","0","","0"
"1952734E","07:55:37","07:55:37","6725","4","","0","0","","0"
"1952738E","12:10:37","12:10:37","6725","4","","0","0","","0"
"1952070E","14:56:25","14:56:25","6725","11","","0","0","","0"
"1951137E","15:44:37","15:44:37","6725","4","","0","0","","0"
"1951396E","15:44:37","15:44:37","6725","4","","0","0","","0"
"1952239E","15:44:37","15:44:37","6725","4","","0","0","","0"
"1950055E","10:19:22","10:19:22","6725","7","","0","0","","0"
"1951195E","11:19:22","11:19:22","6725","7","","0","0","","0"
"1951353E","11:19:22","11:19:22","6725","7","","0","0","","0"
"1951506E","11:19:22","11:19:22","6725","7","","0","0","","0"
"1950056E","14:19:22","14:19:22","6725","7","","0","0","","0"
"1950057E","17:29:22","17:29:22","6725","8","","0","0","","0"
"1950929E","14:35:37","14:35:37","6725","12","","0","0","","0"
"1950936E","16:45:37","16:45:37","6725","12","","0","0","","0"
"1950935E","13:30:37","13:30:37","6725","8","","0","0","","0"
"1952033E","15:05:06","15:05:06","6725","22","","0","0","","0"
"1950169E","04:24:59","04:24:59","6725","22","","0","0","","0"
"1952777E","10:51:06","10:51:06","6725","22","","0","0","","0"
"1952779E","11:51:06","11:51:06","6725","22","","0","0","","0"
"1950228E","05:18:22","05:18:22","6725","22","","0","0","","0"
"1950229E","13:22:06","13:22:06","6725","22","","0","0","","0"
"1950230E","21:13:22","21:13:22","6725","22","","0","0","","0"
