"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27284532U","07:14:13","07:14:13","3157","7","","0","0","","0"
"27284533U","09:04:13","09:04:13","3157","7","","0","0","","0"
"27284534U","10:59:13","10:59:13","3157","7","","0","0","","0"
"27284535U","12:56:13","12:56:13","3157","7","","0","0","","0"
"27284536U","14:53:13","14:53:13","3157","7","","0","0","","0"
"27284537U","17:00:13","17:00:13","3157","7","","0","0","","0"
"27284538U","19:01:13","19:01:13","3157","7","","0","0","","0"
"27284539U","21:07:41","21:07:41","3157","7","","0","0","","0"
"27284540U","23:07:41","23:07:41","3157","7","","0","0","","0"
"27284541U","25:07:41","25:07:41","3157","7","","0","0","","0"
"27284552U","04:57:41","04:57:41","3157","7","","0","0","","0"
"27284553U","06:51:41","06:51:41","3157","7","","0","0","","0"
"27284554U","08:42:13","08:42:13","3157","7","","0","0","","0"
"27284559U","05:17:41","05:17:41","3157","7","","0","0","","0"
"27284560U","07:03:13","07:03:13","3157","7","","0","0","","0"
"27284561U","08:53:13","08:53:13","3157","7","","0","0","","0"
"27284562U","10:46:13","10:46:13","3157","7","","0","0","","0"
"27284563U","12:43:13","12:43:13","3157","7","","0","0","","0"
"27284564U","14:40:13","14:40:13","3157","7","","0","0","","0"
"27284565U","16:48:13","16:48:13","3157","7","","0","0","","0"
"27284566U","18:48:13","18:48:13","3157","7","","0","0","","0"
"27284576U","07:25:13","07:25:13","3157","7","","0","0","","0"
"27284577U","09:15:13","09:15:13","3157","7","","0","0","","0"
"27284578U","11:12:13","11:12:13","3157","7","","0","0","","0"
"27284579U","13:09:13","13:09:13","3157","7","","0","0","","0"
"27284580U","15:06:13","15:06:13","3157","7","","0","0","","0"
"27284581U","17:12:13","17:12:13","3157","7","","0","0","","0"
"27284582U","19:13:13","19:13:13","3157","7","","0","0","","0"
"27284591U","05:37:41","05:37:41","3157","7","","0","0","","0"
"27284592U","07:36:13","07:36:13","3157","7","","0","0","","0"
"27284593U","09:28:13","09:28:13","3157","7","","0","0","","0"
"27284594U","11:25:13","11:25:13","3157","7","","0","0","","0"
"27284595U","13:22:13","13:22:13","3157","7","","0","0","","0"
"27284596U","15:19:13","15:19:13","3157","7","","0","0","","0"
"27284597U","17:24:13","17:24:13","3157","7","","0","0","","0"
"27284598U","19:26:13","19:26:13","3157","7","","0","0","","0"
"27284615U","06:31:41","06:31:41","3157","7","","0","0","","0"
"27284616U","08:20:13","08:20:13","3157","7","","0","0","","0"
"27284617U","10:20:13","10:20:13","3157","7","","0","0","","0"
"27284618U","12:17:13","12:17:13","3157","7","","0","0","","0"
"27284619U","14:14:13","14:14:13","3157","7","","0","0","","0"
"27284620U","16:12:13","16:12:13","3157","7","","0","0","","0"
"27284621U","18:12:13","18:12:13","3157","7","","0","0","","0"
"27284623U","06:41:41","06:41:41","3157","7","","0","0","","0"
"27284624U","08:31:13","08:31:13","3157","7","","0","0","","0"
"27284625U","10:33:13","10:33:13","3157","7","","0","0","","0"
"27284626U","12:30:13","12:30:13","3157","7","","0","0","","0"
"27284627U","14:27:13","14:27:13","3157","7","","0","0","","0"
"27284628U","16:36:13","16:36:13","3157","7","","0","0","","0"
"27284629U","18:35:13","18:35:13","3157","7","","0","0","","0"
"27284630U","20:45:41","20:45:41","3157","7","","0","0","","0"
"27284631U","22:37:41","22:37:41","3157","7","","0","0","","0"
"27284632U","24:37:41","24:37:41","3157","7","","0","0","","0"
"27284644U","16:24:13","16:24:13","3157","7","","0","0","","0"
"27284645U","18:24:13","18:24:13","3157","7","","0","0","","0"
"27284646U","20:23:41","20:23:41","3157","7","","0","0","","0"
"27284651U","05:57:41","05:57:41","3157","7","","0","0","","0"
"27284652U","07:47:13","07:47:13","3157","7","","0","0","","0"
"27284653U","09:41:13","09:41:13","3157","7","","0","0","","0"
"27284654U","11:38:13","11:38:13","3157","7","","0","0","","0"
