"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27274641U","07:53:06","07:53:06","400","19","","0","0","","0"
"27274642U","08:53:06","08:53:06","400","19","","0","0","","0"
"27274643U","09:53:06","09:53:06","400","19","","0","0","","0"
"27274644U","10:53:06","10:53:06","400","19","","0","0","","0"
"27274645U","11:53:06","11:53:06","400","19","","0","0","","0"
"27274646U","12:53:06","12:53:06","400","19","","0","0","","0"
"27274647U","13:53:06","13:53:06","400","19","","0","0","","0"
"27283689U","07:53:06","07:53:06","400","19","","0","0","","0"
"27283690U","08:53:06","08:53:06","400","19","","0","0","","0"
"27283691U","09:53:06","09:53:06","400","19","","0","0","","0"
"27283692U","10:53:06","10:53:06","400","19","","0","0","","0"
"27283693U","11:53:06","11:53:06","400","19","","0","0","","0"
"27283694U","12:53:06","12:53:06","400","19","","0","0","","0"
"27283695U","13:53:06","13:53:06","400","19","","0","0","","0"
"27324479U","07:53:06","07:53:06","400","19","","0","0","","0"
"27324480U","08:53:06","08:53:06","400","19","","0","0","","0"
"27324481U","09:53:06","09:53:06","400","19","","0","0","","0"
"27324482U","10:53:06","10:53:06","400","19","","0","0","","0"
"27324483U","11:53:06","11:53:06","400","19","","0","0","","0"
"27324484U","12:53:06","12:53:06","400","19","","0","0","","0"
"27324485U","13:53:06","13:53:06","400","19","","0","0","","0"
"27334828U","07:53:06","07:53:06","400","19","","0","0","","0"
"27334829U","08:53:06","08:53:06","400","19","","0","0","","0"
"27334830U","09:53:06","09:53:06","400","19","","0","0","","0"
"27334831U","10:53:06","10:53:06","400","19","","0","0","","0"
"27334832U","11:53:06","11:53:06","400","19","","0","0","","0"
"27334833U","12:53:06","12:53:06","400","19","","0","0","","0"
"27334834U","13:53:06","13:53:06","400","19","","0","0","","0"
"27351729U","07:53:06","07:53:06","400","19","","0","0","","0"
"27351730U","08:53:06","08:53:06","400","19","","0","0","","0"
"27351731U","09:53:06","09:53:06","400","19","","0","0","","0"
"27351732U","10:53:06","10:53:06","400","19","","0","0","","0"
"27351733U","11:53:06","11:53:06","400","19","","0","0","","0"
"27351734U","12:53:06","12:53:06","400","19","","0","0","","0"
"27351735U","13:53:06","13:53:06","400","19","","0","0","","0"
"20757145U","05:18:29","05:18:29","400","10","","0","0","","0"
"20757146U","07:03:29","07:03:29","400","10","","0","0","","0"
"20757148U","13:17:12","13:17:12","400","10","","0","0","","0"
"20757150U","21:23:29","21:23:29","400","10","","0","0","","0"
"27279409U","04:35:44","04:35:44","400","10","","0","0","","0"
"27279410U","06:21:06","06:21:06","400","10","","0","0","","0"
"27279411U","08:19:32","08:19:32","400","10","","0","0","","0"
"27279414U","04:55:44","04:55:44","400","10","","0","0","","0"
"27279415U","06:36:06","06:36:06","400","10","","0","0","","0"
"27279416U","08:34:32","08:34:32","400","10","","0","0","","0"
"27279420U","06:50:06","06:50:06","400","10","","0","0","","0"
"27279421U","08:49:32","08:49:32","400","10","","0","0","","0"
"27279423U","05:15:44","05:15:44","400","10","","0","0","","0"
"27279424U","07:04:49","07:04:49","400","10","","0","0","","0"
"27279425U","09:05:10","09:05:10","400","10","","0","0","","0"
"27279426U","11:12:10","11:12:10","400","10","","0","0","","0"
"27279427U","13:18:10","13:18:10","400","10","","0","0","","0"
"27279433U","05:50:44","05:50:44","400","10","","0","0","","0"
"27279434U","07:47:49","07:47:49","400","10","","0","0","","0"
"27279435U","09:57:10","09:57:10","400","10","","0","0","","0"
"27279436U","12:03:10","12:03:10","400","10","","0","0","","0"
"27279437U","14:09:10","14:09:10","400","10","","0","0","","0"
"27279438U","16:28:53","16:28:53","400","10","","0","0","","0"
"27279439U","18:45:53","18:45:53","400","10","","0","0","","0"
"27279446U","10:22:10","10:22:10","400","10","","0","0","","0"
"27279447U","12:28:10","12:28:10","400","10","","0","0","","0"
"27279448U","14:34:10","14:34:10","400","10","","0","0","","0"
"27279449U","16:47:53","16:47:53","400","10","","0","0","","0"
"27279450U","19:04:49","19:04:49","400","10","","0","0","","0"
"27279455U","10:47:10","10:47:10","400","10","","0","0","","0"
"27279456U","12:53:10","12:53:10","400","10","","0","0","","0"
"27279457U","14:59:10","14:59:10","400","10","","0","0","","0"
"27279458U","17:08:53","17:08:53","400","10","","0","0","","0"
"27279459U","19:24:49","19:24:49","400","10","","0","0","","0"
"27279465U","15:25:10","15:25:10","400","10","","0","0","","0"
"27279466U","17:47:53","17:47:53","400","10","","0","0","","0"
"27279467U","20:05:27","20:05:27","400","10","","0","0","","0"
"27279470U","16:10:53","16:10:53","400","10","","0","0","","0"
