"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27277263U","07:31:00","07:31:00","969","12","","0","0","","1"
"27277264U","09:15:00","09:15:00","969","12","","0","0","","1"
"27277265U","10:59:00","10:59:00","969","12","","0","0","","1"
"27277266U","12:42:00","12:42:00","969","12","","0","0","","1"
"27277267U","14:24:00","14:24:00","969","12","","0","0","","1"
"27277268U","16:06:00","16:06:00","969","12","","0","0","","1"
"27277269U","17:48:00","17:48:00","969","12","","0","0","","1"
"27277270U","19:29:00","19:29:00","969","12","","0","0","","1"
"27277271U","21:18:00","21:18:00","969","12","","0","0","","1"
"27277272U","22:48:00","22:48:00","969","12","","0","0","","1"
"27277273U","24:17:00","24:17:00","969","12","","0","0","","1"
"27277285U","06:07:00","06:07:00","969","12","","0","0","","1"
"27277286U","07:50:00","07:50:00","969","12","","0","0","","1"
"27277289U","07:59:00","07:59:00","969","12","","0","0","","1"
"27277290U","09:44:00","09:44:00","969","12","","0","0","","1"
"27277291U","11:28:00","11:28:00","969","12","","0","0","","1"
"27277292U","13:11:00","13:11:00","969","12","","0","0","","1"
"27277293U","14:53:00","14:53:00","969","12","","0","0","","1"
"27277294U","16:35:00","16:35:00","969","12","","0","0","","1"
"27277295U","18:17:00","18:17:00","969","12","","0","0","","1"
"27277296U","19:58:00","19:58:00","969","12","","0","0","","1"
"27277306U","05:25:00","05:25:00","969","12","","0","0","","1"
"27277307U","06:55:00","06:55:00","969","12","","0","0","","1"
"27277308U","08:37:00","08:37:00","969","12","","0","0","","1"
"27277309U","10:29:00","10:29:00","969","12","","0","0","","1"
"27277310U","12:13:00","12:13:00","969","12","","0","0","","1"
"27277311U","13:55:00","13:55:00","969","12","","0","0","","1"
"27277312U","15:37:00","15:37:00","969","12","","0","0","","1"
"27277313U","17:19:00","17:19:00","969","12","","0","0","","1"
"27277314U","19:01:00","19:01:00","969","12","","0","0","","1"
"27277315U","20:41:00","20:41:00","969","12","","0","0","","1"
"27277316U","22:18:00","22:18:00","969","12","","0","0","","1"
"27277317U","23:48:00","23:48:00","969","12","","0","0","","1"
"27277318U","25:13:00","25:13:00","969","12","","0","0","","1"
"27277332U","07:07:00","07:07:00","969","12","","0","0","","1"
"27277333U","08:56:00","08:56:00","969","12","","0","0","","1"
"27277334U","10:44:00","10:44:00","969","12","","0","0","","1"
"27277335U","12:27:00","12:27:00","969","12","","0","0","","1"
"27277336U","14:09:00","14:09:00","969","12","","0","0","","1"
"27277337U","15:51:00","15:51:00","969","12","","0","0","","1"
