"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27277274U","08:06:00","08:06:00","1404","1","","0","0","","1"
"27277275U","09:50:00","09:50:00","1404","1","","0","0","","1"
"27277276U","11:34:00","11:34:00","1404","1","","0","0","","1"
"27277277U","13:16:00","13:16:00","1404","1","","0","0","","1"
"27277278U","14:58:00","14:58:00","1404","1","","0","0","","1"
"27277279U","16:40:00","16:40:00","1404","1","","0","0","","1"
"27277280U","18:22:00","18:22:00","1404","1","","0","0","","1"
"27277281U","20:07:00","20:07:00","1404","1","","0","0","","1"
"27277282U","21:45:00","21:45:00","1404","1","","0","0","","1"
"27277283U","23:18:00","23:18:00","1404","1","","0","0","","1"
"27277284U","25:00:00","25:00:00","1404","1","","0","0","","1"
"27277287U","06:41:00","06:41:00","1404","1","","0","0","","1"
"27277288U","08:25:00","08:25:00","1404","1","","0","0","","1"
"27277297U","08:35:00","08:35:00","1404","1","","0","0","","1"
"27277298U","10:19:00","10:19:00","1404","1","","0","0","","1"
"27277299U","12:03:00","12:03:00","1404","1","","0","0","","1"
"27277300U","13:45:00","13:45:00","1404","1","","0","0","","1"
"27277301U","15:27:00","15:27:00","1404","1","","0","0","","1"
"27277302U","17:09:00","17:09:00","1404","1","","0","0","","1"
"27277303U","18:51:00","18:51:00","1404","1","","0","0","","1"
"27277304U","20:26:00","20:26:00","1404","1","","0","0","","1"
"27277319U","05:50:00","05:50:00","1404","1","","0","0","","1"
"27277320U","07:28:00","07:28:00","1404","1","","0","0","","1"
"27277321U","09:20:00","09:20:00","1404","1","","0","0","","1"
"27277322U","11:04:00","11:04:00","1404","1","","0","0","","1"
"27277323U","12:47:00","12:47:00","1404","1","","0","0","","1"
"27277324U","14:29:00","14:29:00","1404","1","","0","0","","1"
"27277325U","16:11:00","16:11:00","1404","1","","0","0","","1"
"27277326U","17:53:00","17:53:00","1404","1","","0","0","","1"
"27277327U","19:34:00","19:34:00","1404","1","","0","0","","1"
"27277328U","21:15:00","21:15:00","1404","1","","0","0","","1"
"27277329U","22:46:00","22:46:00","1404","1","","0","0","","1"
"27277330U","24:22:00","24:22:00","1404","1","","0","0","","1"
"27277341U","07:47:00","07:47:00","1404","1","","0","0","","1"
"27277342U","09:35:00","09:35:00","1404","1","","0","0","","1"
"27277343U","11:19:00","11:19:00","1404","1","","0","0","","1"
"27277344U","13:01:00","13:01:00","1404","1","","0","0","","1"
"27277345U","14:43:00","14:43:00","1404","1","","0","0","","1"
"27277346U","16:25:00","16:25:00","1404","1","","0","0","","1"
"27277347U","18:07:00","18:07:00","1404","1","","0","0","","1"
"27277348U","19:49:00","19:49:00","1404","1","","0","0","","1"
"27277354U","04:45:00","04:45:00","1404","1","","0","0","","1"
"27277355U","06:11:00","06:11:00","1404","1","","0","0","","1"
"27277356U","07:57:00","07:57:00","1404","1","","0","0","","1"
"27277366U","06:26:00","06:26:00","1404","1","","0","0","","1"
"27277367U","08:16:00","08:16:00","1404","1","","0","0","","1"
"27277368U","10:04:00","10:04:00","1404","1","","0","0","","1"
"27277369U","11:48:00","11:48:00","1404","1","","0","0","","1"
"27277370U","13:30:00","13:30:00","1404","1","","0","0","","1"
"27277371U","15:12:00","15:12:00","1404","1","","0","0","","1"
"27277372U","16:54:00","16:54:00","1404","1","","0","0","","1"
"27277373U","18:36:00","18:36:00","1404","1","","0","0","","1"
"27277387U","05:07:00","05:07:00","1404","1","","0","0","","1"
"27277388U","06:56:00","06:56:00","1404","1","","0","0","","1"
"27277389U","08:45:00","08:45:00","1404","1","","0","0","","1"
"27277390U","10:34:00","10:34:00","1404","1","","0","0","","1"
"27277391U","12:17:00","12:17:00","1404","1","","0","0","","1"
"27277392U","13:59:00","13:59:00","1404","1","","0","0","","1"
"27277393U","15:41:00","15:41:00","1404","1","","0","0","","1"
"27277394U","17:23:00","17:23:00","1404","1","","0","0","","1"
"27277395U","19:05:00","19:05:00","1404","1","","0","0","","1"
"27277396U","20:42:00","20:42:00","1404","1","","0","0","","1"
"27277397U","22:15:00","22:15:00","1404","1","","0","0","","1"
"27277398U","23:50:00","23:50:00","1404","1","","0","0","","1"
"27277402U","07:38:00","07:38:00","1404","1","","0","0","","1"
"27277406U","05:29:00","05:29:00","1404","1","","0","0","","1"
"27277407U","07:09:00","07:09:00","1404","1","","0","0","","1"
"27277408U","08:54:00","08:54:00","1404","1","","0","0","","1"
"27277418U","07:19:00","07:19:00","1404","1","","0","0","","1"
"27277419U","09:05:00","09:05:00","1404","1","","0","0","","1"
"27277420U","10:49:00","10:49:00","1404","1","","0","0","","1"
"27277421U","12:32:00","12:32:00","1404","1","","0","0","","1"
"27277422U","14:14:00","14:14:00","1404","1","","0","0","","1"
"27277423U","15:56:00","15:56:00","1404","1","","0","0","","1"
"27277424U","17:38:00","17:38:00","1404","1","","0","0","","1"
"27277425U","19:19:00","19:19:00","1404","1","","0","0","","1"
"27277426U","20:58:00","20:58:00","1404","1","","0","0","","1"
"27285888U","05:50:00","05:50:00","1404","1","","0","0","","1"
"27285889U","07:26:00","07:26:00","1404","1","","0","0","","1"
"27285890U","09:07:00","09:07:00","1404","1","","0","0","","1"
"27285891U","10:51:00","10:51:00","1404","1","","0","0","","1"
"27285892U","12:35:00","12:35:00","1404","1","","0","0","","1"
"27285893U","14:19:00","14:19:00","1404","1","","0","0","","1"
"27285894U","16:03:00","16:03:00","1404","1","","0","0","","1"
"27285895U","17:47:00","17:47:00","1404","1","","0","0","","1"
"27285896U","19:29:00","19:29:00","1404","1","","0","0","","1"
"27285897U","21:15:00","21:15:00","1404","1","","0","0","","1"
"27285898U","22:45:00","22:45:00","1404","1","","0","0","","1"
"27285899U","24:19:00","24:19:00","1404","1","","0","0","","1"
"27285909U","06:52:00","06:52:00","1404","1","","0","0","","1"
"27285910U","08:33:00","08:33:00","1404","1","","0","0","","1"
"27285911U","10:17:00","10:17:00","1404","1","","0","0","","1"
"27285912U","12:01:00","12:01:00","1404","1","","0","0","","1"
"27285913U","13:45:00","13:45:00","1404","1","","0","0","","1"
"27285914U","15:29:00","15:29:00","1404","1","","0","0","","1"
