"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"1951090E","14:06:00","14:06:00","7210","44","","0","0","","1"
"1951889E","06:06:00","06:06:00","7210","16","","0","0","","1"
"1950994E","18:34:00","18:34:00","7210","43","","0","0","","1"
"1950990E","17:39:00","17:39:00","7210","43","","0","0","","1"
"1951000E","05:04:00","05:04:00","7210","16","","0","0","","1"
"1949936E","19:44:00","19:44:00","7210","43","","0","0","","1"
"1950998E","12:59:00","12:59:00","7210","43","","0","0","","1"
"1951838E","08:44:00","08:44:00","7210","43","","0","0","","1"
