"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27275083U","06:21:34","06:21:34","249","10","","0","0","","0"
"27275084U","08:18:28","08:18:28","249","10","","0","0","","0"
"27275085U","10:23:28","10:23:28","249","10","","0","0","","0"
"27275086U","12:25:28","12:25:28","249","10","","0","0","","0"
"27275087U","14:27:28","14:27:28","249","10","","0","0","","0"
"27275088U","16:44:21","16:44:21","249","10","","0","0","","0"
"27275089U","18:49:54","18:49:54","249","10","","0","0","","0"
"27275090U","20:57:01","20:57:01","249","10","","0","0","","0"
"27275091U","22:41:01","22:41:01","249","10","","0","0","","0"
"27275092U","24:26:01","24:26:01","249","10","","0","0","","0"
"27275103U","05:13:07","05:13:07","249","10","","0","0","","0"
"27275104U","07:02:28","07:02:28","249","10","","0","0","","0"
"27275105U","09:13:28","09:13:28","249","10","","0","0","","0"
"27275106U","11:15:28","11:15:28","249","10","","0","0","","0"
"27275107U","13:17:28","13:17:28","249","10","","0","0","","0"
"27275108U","15:19:28","15:19:28","249","10","","0","0","","0"
"27275109U","17:31:21","17:31:21","249","10","","0","0","","0"
"27275110U","19:35:28","19:35:28","249","10","","0","0","","0"
"27275111U","21:31:01","21:31:01","249","10","","0","0","","0"
"27275112U","23:16:01","23:16:01","249","10","","0","0","","0"
"27275113U","24:56:01","24:56:01","249","10","","0","0","","0"
"27275125U","16:28:21","16:28:21","249","10","","0","0","","0"
"27275126U","18:34:21","18:34:21","249","10","","0","0","","0"
"27275127U","20:40:01","20:40:01","249","10","","0","0","","0"
"27275131U","05:36:07","05:36:07","249","10","","0","0","","0"
"27275132U","07:21:28","07:21:28","249","10","","0","0","","0"
"27275133U","09:30:28","09:30:28","249","10","","0","0","","0"
"27275134U","11:32:28","11:32:28","249","10","","0","0","","0"
"27275135U","13:34:28","13:34:28","249","10","","0","0","","0"
"27275136U","15:36:28","15:36:28","249","10","","0","0","","0"
"27275137U","17:47:21","17:47:21","249","10","","0","0","","0"
"27275138U","19:50:28","19:50:28","249","10","","0","0","","0"
"27275148U","07:37:28","07:37:28","249","10","","0","0","","0"
"27275149U","09:47:28","09:47:28","249","10","","0","0","","0"
"27275150U","11:49:28","11:49:28","249","10","","0","0","","0"
"27275151U","13:51:28","13:51:28","249","10","","0","0","","0"
"27275152U","15:53:28","15:53:28","249","10","","0","0","","0"
"27275153U","18:03:21","18:03:21","249","10","","0","0","","0"
"27275154U","20:07:01","20:07:01","249","10","","0","0","","0"
"27275162U","05:59:07","05:59:07","249","10","","0","0","","0"
"27275163U","07:50:28","07:50:28","249","10","","0","0","","0"
"27275164U","10:05:28","10:05:28","249","10","","0","0","","0"
"27275165U","12:07:28","12:07:28","249","10","","0","0","","0"
"27275166U","14:09:28","14:09:28","249","10","","0","0","","0"
"27275167U","16:12:21","16:12:21","249","10","","0","0","","0"
"27275168U","18:19:21","18:19:21","249","10","","0","0","","0"
"27275169U","20:22:01","20:22:01","249","10","","0","0","","0"
"27275170U","22:06:01","22:06:01","249","10","","0","0","","0"
"27275171U","23:51:01","23:51:01","249","10","","0","0","","0"
"27275172U","25:26:01","25:26:01","249","10","","0","0","","0"
"27275185U","08:04:28","08:04:28","249","10","","0","0","","0"
"27275188U","08:31:28","08:31:28","249","10","","0","0","","0"
"27275189U","10:41:28","10:41:28","249","10","","0","0","","0"
"27275190U","12:43:28","12:43:28","249","10","","0","0","","0"
"27275191U","14:45:28","14:45:28","249","10","","0","0","","0"
"27275192U","17:00:21","17:00:21","249","10","","0","0","","0"
"27275193U","19:05:28","19:05:28","249","10","","0","0","","0"
"27275201U","06:41:34","06:41:34","249","10","","0","0","","0"
"27275202U","08:45:28","08:45:28","249","10","","0","0","","0"
"27275203U","10:58:28","10:58:28","249","10","","0","0","","0"
"27275204U","13:00:28","13:00:28","249","10","","0","0","","0"
"27275205U","15:02:28","15:02:28","249","10","","0","0","","0"
"27275206U","17:16:21","17:16:21","249","10","","0","0","","0"
"27275207U","19:20:28","19:20:28","249","10","","0","0","","0"
"27275208U","21:13:01","21:13:01","249","10","","0","0","","0"
"27275217U","08:59:28","08:59:28","249","10","","0","0","","0"
"27284043U","05:36:07","05:36:07","249","10","","0","0","","0"
"27284044U","07:21:01","07:21:01","249","10","","0","0","","0"
"27284045U","09:07:28","09:07:28","249","10","","0","0","","0"
"27284046U","11:05:28","11:05:28","249","10","","0","0","","0"
"27284047U","13:03:28","13:03:28","249","10","","0","0","","0"
"27284048U","15:01:28","15:01:28","249","10","","0","0","","0"
"27284049U","16:59:28","16:59:28","249","10","","0","0","","0"
"27284050U","18:57:28","18:57:28","249","10","","0","0","","0"
"27284051U","20:51:01","20:51:01","249","10","","0","0","","0"
"27284052U","22:41:01","22:41:01","249","10","","0","0","","0"
"27284053U","24:26:01","24:26:01","249","10","","0","0","","0"
"27284065U","07:39:01","07:39:01","249","10","","0","0","","0"
"27284066U","09:27:28","09:27:28","249","10","","0","0","","0"
"27284067U","11:25:28","11:25:28","249","10","","0","0","","0"
"27284068U","13:23:28","13:23:28","249","10","","0","0","","0"
"27284069U","15:21:28","15:21:28","249","10","","0","0","","0"
"27284070U","17:19:28","17:19:28","249","10","","0","0","","0"
"27284071U","19:17:28","19:17:28","249","10","","0","0","","0"
"27284072U","21:09:01","21:09:01","249","10","","0","0","","0"
"27284081U","05:59:07","05:59:07","249","10","","0","0","","0"
"27284082U","07:57:01","07:57:01","249","10","","0","0","","0"
