"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27329080U","04:32:31","04:32:31","117","8","","0","0","","0"
"27329081U","05:29:31","05:29:31","117","8","","0","0","","0"
"27329082U","06:29:31","06:29:31","117","8","","0","0","","0"
"27329083U","07:37:27","07:37:27","117","8","","0","0","","0"
"27329084U","08:59:44","08:59:44","117","8","","0","0","","0"
"27329089U","05:02:31","05:02:31","117","8","","0","0","","0"
"27329090U","05:59:31","05:59:31","117","8","","0","0","","0"
"27329091U","07:00:09","07:00:09","117","8","","0","0","","0"
"27329092U","08:12:01","08:12:01","117","8","","0","0","","0"
"27329093U","09:25:48","09:25:48","117","8","","0","0","","0"
"27329094U","10:30:48","10:30:48","117","8","","0","0","","0"
"27329095U","11:35:48","11:35:48","117","8","","0","0","","0"
"27329096U","12:40:48","12:40:48","117","8","","0","0","","0"
"27329097U","13:53:48","13:53:48","117","8","","0","0","","0"
"27329098U","15:02:48","15:02:48","117","8","","0","0","","0"
"27329099U","16:09:27","16:09:27","117","8","","0","0","","0"
"27329100U","17:21:27","17:21:27","117","8","","0","0","","0"
"27329101U","18:33:27","18:33:27","117","8","","0","0","","0"
"27329122U","07:20:27","07:20:27","117","8","","0","0","","0"
"27329123U","08:34:01","08:34:01","117","8","","0","0","","0"
"27329124U","11:02:48","11:02:48","117","8","","0","0","","0"
"27329125U","12:07:48","12:07:48","117","8","","0","0","","0"
"27329126U","13:12:48","13:12:48","117","8","","0","0","","0"
"27329127U","14:18:48","14:18:48","117","8","","0","0","","0"
"27329128U","15:24:48","15:24:48","117","8","","0","0","","0"
"27329129U","16:32:27","16:32:27","117","8","","0","0","","0"
"27329130U","17:45:27","17:45:27","117","8","","0","0","","0"
"27329131U","18:58:27","18:58:27","117","8","","0","0","","0"
"27329132U","20:07:31","20:07:31","117","8","","0","0","","0"
"27329133U","21:07:31","21:07:31","117","8","","0","0","","0"
"27329134U","22:05:31","22:05:31","117","8","","0","0","","0"
"27329135U","23:05:31","23:05:31","117","8","","0","0","","0"
"27329136U","24:05:31","24:05:31","117","8","","0","0","","0"
"27329137U","09:57:48","09:57:48","117","8","","0","0","","0"
"27329152U","13:33:48","13:33:48","117","8","","0","0","","0"
"27329153U","14:40:48","14:40:48","117","8","","0","0","","0"
"27329154U","15:46:48","15:46:48","117","8","","0","0","","0"
"27329155U","16:57:27","16:57:27","117","8","","0","0","","0"
"27329156U","18:09:27","18:09:27","117","8","","0","0","","0"
"27329157U","19:30:48","19:30:48","117","8","","0","0","","0"
"27338963U","04:32:31","04:32:31","117","8","","0","0","","0"
"27338964U","05:29:31","05:29:31","117","8","","0","0","","0"
"27338965U","06:29:31","06:29:31","117","8","","0","0","","0"
"27338966U","07:33:48","07:33:48","117","8","","0","0","","0"
"27338967U","08:38:48","08:38:48","117","8","","0","0","","0"
"27338968U","09:42:48","09:42:48","117","8","","0","0","","0"
"27338969U","10:46:48","10:46:48","117","8","","0","0","","0"
"27338970U","11:50:48","11:50:48","117","8","","0","0","","0"
"27338971U","12:54:48","12:54:48","117","8","","0","0","","0"
"27338972U","14:04:48","14:04:48","117","8","","0","0","","0"
"27338973U","15:08:48","15:08:48","117","8","","0","0","","0"
"27338974U","16:12:48","16:12:48","117","8","","0","0","","0"
"27338975U","17:17:48","17:17:48","117","8","","0","0","","0"
"27338976U","18:23:48","18:23:48","117","8","","0","0","","0"
"27338977U","19:28:48","19:28:48","117","8","","0","0","","0"
"27338988U","05:02:31","05:02:31","117","8","","0","0","","0"
"27338989U","05:59:31","05:59:31","117","8","","0","0","","0"
"27338990U","07:00:09","07:00:09","117","8","","0","0","","0"
"27338991U","08:05:48","08:05:48","117","8","","0","0","","0"
"27338992U","09:10:48","09:10:48","117","8","","0","0","","0"
"27338993U","10:14:48","10:14:48","117","8","","0","0","","0"
"27338994U","13:26:48","13:26:48","117","8","","0","0","","0"
"27338995U","14:36:48","14:36:48","117","8","","0","0","","0"
"27338996U","15:40:48","15:40:48","117","8","","0","0","","0"
"27338997U","16:45:48","16:45:48","117","8","","0","0","","0"
"27338998U","17:50:48","17:50:48","117","8","","0","0","","0"
"27338999U","18:56:48","18:56:48","117","8","","0","0","","0"
"27339000U","20:07:31","20:07:31","117","8","","0","0","","0"
"27339001U","21:07:31","21:07:31","117","8","","0","0","","0"
"27339002U","22:05:31","22:05:31","117","8","","0","0","","0"
"27339003U","23:05:31","23:05:31","117","8","","0","0","","0"
"27339004U","24:05:31","24:05:31","117","8","","0","0","","0"
"27339005U","11:18:48","11:18:48","117","8","","0","0","","0"
"27339006U","12:22:48","12:22:48","117","8","","0","0","","0"
"27355864U","04:32:31","04:32:31","117","8","","0","0","","0"
"27355865U","05:29:31","05:29:31","117","8","","0","0","","0"
"27355866U","06:29:31","06:29:31","117","8","","0","0","","0"
"27355867U","07:33:48","07:33:48","117","8","","0","0","","0"
"27355868U","08:38:48","08:38:48","117","8","","0","0","","0"
"27355869U","09:42:48","09:42:48","117","8","","0","0","","0"
"27355870U","10:46:48","10:46:48","117","8","","0","0","","0"
"27355871U","11:50:48","11:50:48","117","8","","0","0","","0"
"27355872U","12:54:48","12:54:48","117","8","","0","0","","0"
"27355873U","14:04:48","14:04:48","117","8","","0","0","","0"
"27355874U","15:08:48","15:08:48","117","8","","0","0","","0"
"27355875U","16:12:48","16:12:48","117","8","","0","0","","0"
"27355876U","17:17:48","17:17:48","117","8","","0","0","","0"
"27355877U","18:23:48","18:23:48","117","8","","0","0","","0"
"27355878U","19:28:48","19:28:48","117","8","","0","0","","0"
"27355889U","05:02:31","05:02:31","117","8","","0","0","","0"
"27355890U","05:59:31","05:59:31","117","8","","0","0","","0"
"27355891U","07:00:09","07:00:09","117","8","","0","0","","0"
"27355892U","08:05:48","08:05:48","117","8","","0","0","","0"
"27355893U","09:10:48","09:10:48","117","8","","0","0","","0"
"27355894U","10:14:48","10:14:48","117","8","","0","0","","0"
"27355895U","13:26:48","13:26:48","117","8","","0","0","","0"
"27355896U","14:36:48","14:36:48","117","8","","0","0","","0"
"27355897U","15:40:48","15:40:48","117","8","","0","0","","0"
"27355898U","16:45:48","16:45:48","117","8","","0","0","","0"
"27355899U","17:50:48","17:50:48","117","8","","0","0","","0"
"27355900U","18:56:48","18:56:48","117","8","","0","0","","0"
