"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"27294736U","07:11:50","07:11:50","1489","36","","0","0","","0"
"27294737U","08:32:50","08:32:50","1489","36","","0","0","","0"
"27294738U","09:55:30","09:55:30","1489","36","","0","0","","0"
"27294739U","11:19:30","11:19:30","1489","36","","0","0","","0"
"27294740U","12:41:50","12:41:50","1489","36","","0","0","","0"
"27294741U","14:04:30","14:04:30","1489","36","","0","0","","0"
"27294756U","13:23:50","13:23:50","1489","36","","0","0","","0"
"27294757U","14:51:11","14:51:11","1489","36","","0","0","","0"
"27294758U","16:23:11","16:23:11","1489","36","","0","0","","0"
"27294759U","17:55:11","17:55:11","1489","36","","0","0","","0"
"27294760U","19:27:11","19:27:11","1489","36","","0","0","","0"
"27294761U","20:53:50","20:53:50","1489","36","","0","0","","0"
"27294764U","06:30:50","06:30:50","1489","36","","0","0","","0"
"27294765U","07:51:50","07:51:50","1489","36","","0","0","","0"
"27294766U","09:13:30","09:13:30","1489","36","","0","0","","0"
"27294767U","10:37:30","10:37:30","1489","36","","0","0","","0"
"27294768U","12:01:30","12:01:30","1489","36","","0","0","","0"
"27294776U","15:36:11","15:36:11","1489","36","","0","0","","0"
"27294777U","17:08:11","17:08:11","1489","36","","0","0","","0"
"27294778U","18:40:11","18:40:11","1489","36","","0","0","","0"
"27294779U","20:10:50","20:10:50","1489","36","","0","0","","0"
"27347032U","08:35:30","08:35:30","1489","36","","0","0","","0"
"27347033U","09:58:30","09:58:30","1489","36","","0","0","","0"
"27347034U","11:21:30","11:21:30","1489","36","","0","0","","0"
"27347035U","12:44:30","12:44:30","1489","36","","0","0","","0"
"27347037U","07:12:30","07:12:30","1489","36","","0","0","","0"
"27347044U","13:25:30","13:25:30","1489","36","","0","0","","0"
"27347045U","14:50:30","14:50:30","1489","36","","0","0","","0"
"27347046U","16:20:30","16:20:30","1489","36","","0","0","","0"
"27347047U","17:50:30","17:50:30","1489","36","","0","0","","0"
"27347048U","19:20:30","19:20:30","1489","36","","0","0","","0"
"27347056U","06:31:09","06:31:09","1489","36","","0","0","","0"
"27347057U","07:53:30","07:53:30","1489","36","","0","0","","0"
"27347058U","09:16:30","09:16:30","1489","36","","0","0","","0"
"27347059U","10:39:30","10:39:30","1489","36","","0","0","","0"
"27347060U","12:02:30","12:02:30","1489","36","","0","0","","0"
"27347065U","13:52:30","13:52:30","1489","36","","0","0","","0"
"27347066U","15:20:30","15:20:30","1489","36","","0","0","","0"
"27347067U","16:50:30","16:50:30","1489","36","","0","0","","0"
"27347068U","18:20:30","18:20:30","1489","36","","0","0","","0"
"27347069U","19:50:30","19:50:30","1489","36","","0","0","","0"
"27347075U","14:19:30","14:19:30","1489","36","","0","0","","0"
"27347076U","15:50:30","15:50:30","1489","36","","0","0","","0"
"27347077U","17:20:30","17:20:30","1489","36","","0","0","","0"
"27347078U","18:50:30","18:50:30","1489","36","","0","0","","0"
"27347079U","20:31:09","20:31:09","1489","36","","0","0","","0"
"27310502U","06:44:52","06:44:52","1489","44","","0","0","","0"
"27310503U","08:39:54","08:39:54","1489","44","","0","0","","0"
"27310504U","10:46:54","10:46:54","1489","44","","0","0","","0"
"27310505U","12:35:54","12:35:54","1489","44","","0","0","","0"
"27310508U","07:14:54","07:14:54","1489","44","","0","0","","0"
"27310509U","09:06:54","09:06:54","1489","44","","0","0","","0"
"27310514U","05:38:52","05:38:52","1489","44","","0","0","","0"
"27310515U","07:43:54","07:43:54","1489","44","","0","0","","0"
"27310516U","09:34:54","09:34:54","1489","44","","0","0","","0"
"27310517U","11:23:54","11:23:54","1489","44","","0","0","","0"
"27310523U","13:12:54","13:12:54","1489","44","","0","0","","0"
"27310524U","15:01:54","15:01:54","1489","44","","0","0","","0"
"27310525U","16:54:54","16:54:54","1489","44","","0","0","","0"
"27310526U","18:47:54","18:47:54","1489","44","","0","0","","0"
"27310527U","20:33:52","20:33:52","1489","44","","0","0","","0"
"27310532U","13:48:54","13:48:54","1489","44","","0","0","","0"
